M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
2048,2560,6912,14,0.233632,310.221
2048,2560,6912,15,0.265891,272.584
2048,2560,6912,16,0.296589,244.371
2048,2560,6912,17,0.361574,200.45
2048,2560,6912,18,0.307283,235.866
2048,2560,6912,19,0.399334,181.496
2048,2560,6912,20,0.41255,175.682
2048,2560,6912,21,0.436451,166.061
2048,2560,6912,22,0.379242,191.112

4096,2560,2560,0,0.175117,306.579
4096,2560,2560,1,0.171674,312.728
4096,2560,2560,2,0.198381,270.626
4096,2560,2560,3,0.165712,323.978
4096,2560,2560,4,0.166483,322.478
4096,2560,2560,5,0.163827,327.706
4096,2560,2560,6,0.114909,467.215
4096,2560,2560,7,0.148909,360.537
4096,2560,2560,8,0.145056,370.113
4096,2560,2560,9,0.167155,321.181
4096,2560,2560,10,0.197926,271.248
4096,2560,2560,11,0.193686,277.186
4096,2560,2560,12,0.139037,386.136
4096,2560,2560,13,0.173629,309.206
4096,2560,2560,14,0.193459,277.511
4096,2560,2560,15,0.220739,243.215
4096,2560,2560,16,0.254963,210.568
4096,2560,2560,17,0.288832,185.877
4096,2560,2560,18,0.248742,215.834
4096,2560,2560,19,0.37953,141.457
4096,2560,2560,20,0.321226,167.132
4096,2560,2560,21,0.399517,134.38
4096,2560,2560,22,0.327472,163.944

4096,3840,2560,0,0.246858,326.223
4096,3840,2560,1,0.234848,342.905
4096,3840,2560,2,0.281283,286.297
4096,3840,2560,3,0.238608,337.502
4096,3840,2560,4,0.2412,333.875
4096,3840,2560,5,0.236227,340.903
4096,3840,2560,6,0.176902,455.226
4096,3840,2560,7,0.225347,357.362
4096,3840,2560,8,0.208858,385.577
4096,3840,2560,9,0.236624,340.332
4096,3840,2560,10,0.283907,283.651
4096,3840,2560,11,0.277606,290.089
4096,3840,2560,12,0.199376,403.913
4096,3840,2560,13,0.24809,324.603
4096,3840,2560,14,0.278048,289.629
4096,3840,2560,15,0.31432,256.206
4096,3840,2560,16,0.371408,216.825
4096,3840,2560,17,0.417046,193.098
4096,3840,2560,18,0.361802,222.582
4096,3840,2560,19,0.558621,144.16
4096,3840,2560,20,0.462502,174.119
4096,3840,2560,21,0.585498,137.542
4096,3840,2560,22,0.47847,168.308

4096,13824,2560,0,0.793056,365.561
4096,13824,2560,1,0.710758,407.889
4096,13824,2560,2,0.907805,319.353
4096,13824,2560,3,0.713958,406.06
4096,13824,2560,4,0.717421,404.101
4096,13824,2560,5,0.786947,368.399
4096,13824,2560,6,0.525786,551.385
4096,13824,2560,7,0.694512,417.43
4096,13824,2560,8,0.709286,408.735
4096,13824,2560,9,0.74439,389.46
4096,13824,2560,10,0.941133,308.044
4096,13824,2560,11,0.939741,308.5
4096,13824,2560,12,0.636496,455.479
4096,13824,2560,13,0.808566,358.549
4096,13824,2560,14,0.91793,315.831
4096,13824,2560,15,1.03431,280.294
4096,13824,2560,16,1.30174,222.71
4096,13824,2560,17,1.47702,196.281
4096,13824,2560,18,1.38598,209.174
4096,13824,2560,19,2.00253,144.772
4096,13824,2560,20,1.60032,181.158
4096,13824,2560,21,2.06644,140.294
4096,13824,2560,22,1.65183,175.509

4096,2560,6912,0,0.322854,448.98
4096,2560,6912,1,0.312771,463.454
4096,2560,6912,2,0.397258,364.89
4096,2560,6912,3,0.275501,526.151
4096,2560,6912,4,0.27728,522.775
4096,2560,6912,5,0.368822,393.022
4096,2560,6912,6,0.2276,636.886
4096,2560,6912,7,0.340765,425.382
4096,2560,6912,8,0.314714,460.594
4096,2560,6912,9,0.37704,384.456
4096,2560,6912,10,0.430077,337.045
4096,2560,6912,11,0.484621,299.11
4096,2560,6912,12,0.290163,499.564
4096,2560,6912,13,0.381146,380.314
4096,2560,6912,14,0.440022,329.427
4096,2560,6912,15,0.510438,283.982
4096,2560,6912,16,0.566922,255.688
4096,2560,6912,17,0.685821,211.36
4096,2560,6912,18,0.581293,249.367
4096,2560,6912,19,0.76327,189.913
4096,2560,6912,20,0.785686,184.495
4096,2560,6912,21,0.824646,175.779
4096,2560,6912,22,0.730563,198.416

8192,2560,2560,0,0.310678,345.612
8192,2560,2560,1,0.298979,359.136
8192,2560,2560,2,0.353888,303.413
8192,2560,2560,3,0.300422,357.411
8192,2560,2560,4,0.302182,355.329
8192,2560,2560,5,0.310506,345.804
8192,2560,2560,6,0.210195,510.831
8192,2560,2560,7,0.275392,389.896
8192,2560,2560,8,0.264218,406.385
8192,2560,2560,9,0.303293,354.028
8192,2560,2560,10,0.366192,293.218
8192,2560,2560,11,0.359094,299.014
8192,2560,2560,12,0.256214,419.079
8192,2560,2560,13,0.312656,343.426
8192,2560,2560,14,0.359018,299.078
8192,2560,2560,15,0.410563,261.529
8192,2560,2560,16,0.485174,221.31
8192,2560,2560,17,0.546624,196.432
8192,2560,2560,18,0.469062,228.912
8192,2560,2560,19,0.737488,145.594
8192,2560,2560,20,0.608784,176.375
8192,2560,2560,21,0.772048,139.077
8192,2560,2560,22,0.627328,171.161

8192,3840,2560,0,0.454931,354.034
8192,3840,2560,1,0.413754,389.269
8192,3840,2560,2,0.516342,311.927
8192,3840,2560,3,0.420896,382.663
8192,3840,2560,4,0.425056,378.918
8192,3840,2560,5,0.450339,357.644
8192,3840,2560,6,0.306218,525.97
8192,3840,2560,7,0.404826,397.853
8192,3840,2560,8,0.383469,420.011
8192,3840,2560,9,0.432118,372.725
8192,3840,2560,10,0.538717,298.972
8192,3840,2560,11,0.525574,306.448
8192,3840,2560,12,0.372003,432.957
8192,3840,2560,13,0.45543,353.646
8192,3840,2560,14,0.529533,304.157
8192,3840,2560,15,0.594845,270.762
8192,3840,2560,16,0.718096,224.289
8192,3840,2560,17,0.79992,201.347
8192,3840,2560,18,0.695434,231.598
8192,3840,2560,19,1.09404,147.217
8192,3840,2560,20,0.89847,179.262
8192,3840,2560,21,1.14642,140.49
8192,3840,2560,22,0.930374,173.114

8192,13824,2560,0,1.5464,374.949
8192,13824,2560,1,1.35298,428.55
8192,13824,2560,2,1.75498,330.386
8192,13824,2560,3,1.35549,427.756
8192,13824,2560,4,1.35114,429.136
8192,13824,2560,5,1.53332,378.148
8192,13824,2560,6,1.01769,569.74
8192,13824,2560,7,1.35806,426.948
8192,13824,2560,8,1.39056,416.969
8192,13824,2560,9,1.44058,402.491
8192,13824,2560,10,1.85206,313.068
8192,13824,2560,11,1.84821,313.719
8192,13824,2560,12,1.25,463.858
8192,13824,2560,13,1.57511,368.114
8192,13824,2560,14,1.81833,318.876
8192,13824,2560,15,2.02283,286.639
8192,13824,2560,16,2.57441,225.224
8192,13824,2560,17,2.9153,198.889
8192,13824,2560,18,2.74721,211.058
8192,13824,2560,19,3.97852,145.738
8192,13824,2560,20,3.17654,182.532
8192,13824,2560,21,4.10571,141.223
8192,13824,2560,22,3.27627,176.976

8192,2560,6912,0,0.602349,481.3
8192,2560,6912,1,0.571629,507.165
8192,2560,6912,2,0.738234,392.708
8192,2560,6912,3,0.517293,560.437
8192,2560,6912,4,0.521229,556.205
8192,2560,6912,5,0.706483,410.357
8192,2560,6912,6,0.429792,674.536
8192,2560,6912,7,0.659296,439.727
8192,2560,6912,8,0.601869,481.684
8192,2560,6912,9,0.716755,404.476
8192,2560,6912,10,0.826403,350.81
8192,2560,6912,11,0.934883,310.103
8192,2560,6912,12,0.554698,522.646
8192,2560,6912,13,0.723693,400.599
8192,2560,6912,14,0.848627,341.623
8192,2560,6912,15,0.979306,296.037
8192,2560,6912,16,1.09291,265.266
8192,2560,6912,17,1.33128,217.769
8192,2560,6912,18,1.12825,256.957
8192,2560,6912,19,1.49044,194.513
8192,2560,6912,20,1.52468,190.146
8192,2560,6912,21,1.59306,181.984
8192,2560,6912,22,1.42077,204.051

16384,2560,2560,0,0.587158,365.742
16384,2560,2560,1,0.545674,393.547
16384,2560,2560,2,0.688749,311.795
16384,2560,2560,3,0.560637,383.044
16384,2560,2560,4,0.562349,381.878
16384,2560,2560,5,0.589341,364.387
16384,2560,2560,6,0.399696,537.279
16384,2560,2560,7,0.515987,416.189
16384,2560,2560,8,0.49279,435.78
16384,2560,2560,9,0.564586,380.365
16384,2560,2560,10,0.699885,306.834
16384,2560,2560,11,0.692438,310.133
16384,2560,2560,12,0.478512,448.784
16384,2560,2560,13,0.586061,366.427
