M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
4096,2560,2560,19,0.289814,185.246
4096,2560,2560,20,0.244947,219.178
4096,2560,2560,21,0.303875,176.675
4096,2560,2560,22,0.24945,215.222

4096,3840,2560,0,0.189414,425.156
4096,3840,2560,1,0.182256,441.855
4096,3840,2560,2,0.215926,372.954
4096,3840,2560,3,0.185533,434.051
4096,3840,2560,4,0.185904,433.184
4096,3840,2560,5,0.180371,446.472
4096,3840,2560,6,0.136154,591.469
4096,3840,2560,7,0.177078,454.774
4096,3840,2560,8,0.162298,496.191
4096,3840,2560,9,0.183789,438.169
4096,3840,2560,10,0.21823,369.017
4096,3840,2560,11,0.212934,378.195
4096,3840,2560,12,0.151283,532.317
4096,3840,2560,13,0.190179,423.446
4096,3840,2560,14,0.211069,381.537
4096,3840,2560,15,0.241088,334.03
4096,3840,2560,16,0.28559,281.979
4096,3840,2560,17,0.320045,251.623
4096,3840,2560,18,0.278397,289.266
4096,3840,2560,19,0.426307,188.903
4096,3840,2560,20,0.354554,227.132
4096,3840,2560,21,0.445776,180.653
4096,3840,2560,22,0.366445,219.762

4096,13824,2560,0,0.602624,481.08
4096,13824,2560,1,0.548909,528.157
4096,13824,2560,2,0.690512,419.848
4096,13824,2560,3,0.55185,525.343
4096,13824,2560,4,0.549082,527.991
4096,13824,2560,5,0.606454,478.041
4096,13824,2560,6,0.418771,692.288
4096,13824,2560,7,0.552371,524.847
4096,13824,2560,8,0.571683,507.117
4096,13824,2560,9,0.577597,501.925
4096,13824,2560,10,0.722643,401.18
4096,13824,2560,11,0.733443,395.273
4096,13824,2560,12,0.49289,588.185
4096,13824,2560,13,0.637341,454.875
4096,13824,2560,14,0.709098,408.844
4096,13824,2560,15,0.790912,366.552
4096,13824,2560,16,1.00989,287.072
4096,13824,2560,17,1.14049,254.197
4096,13824,2560,18,1.07987,268.468
4096,13824,2560,19,1.5301,189.471
4096,13824,2560,20,1.2256,236.546
4096,13824,2560,21,1.57504,184.066
4096,13824,2560,22,1.25721,230.598

4096,2560,6912,0,0.247677,585.259
4096,2560,6912,1,0.241981,599.036
4096,2560,6912,2,0.30688,472.351
4096,2560,6912,3,0.215235,673.473
4096,2560,6912,4,0.215987,671.128
4096,2560,6912,5,0.287997,503.322
4096,2560,6912,6,0.178525,811.961
4096,2560,6912,7,0.264666,547.692
4096,2560,6912,8,0.252954,573.05
4096,2560,6912,9,0.289763,500.254
