M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
4096,2560,2560,9,0.167181,321.132
4096,2560,2560,10,0.19967,268.879
4096,2560,2560,11,0.193254,277.805
4096,2560,2560,12,0.139408,385.108
4096,2560,2560,13,0.1788,300.263
4096,2560,2560,14,0.195888,274.07
4096,2560,2560,15,0.218774,245.399
4096,2560,2560,16,0.257706,208.327
4096,2560,2560,17,0.290461,184.834
4096,2560,2560,18,0.254512,210.941
4096,2560,2560,19,0.379792,141.359
4096,2560,2560,20,0.31944,168.066
4096,2560,2560,21,0.398342,134.776
4096,2560,2560,22,0.329523,162.924

4096,3840,2560,0,0.24705,325.97
4096,3840,2560,1,0.238544,337.592
4096,3840,2560,2,0.303021,265.759
4096,3840,2560,3,0.252157,319.367
4096,3840,2560,4,0.255661,314.99
4096,3840,2560,5,0.236413,340.636
4096,3840,2560,6,0.17625,456.912
4096,3840,2560,7,0.224256,359.101
4096,3840,2560,8,0.20497,392.891
4096,3840,2560,9,0.237562,338.988
4096,3840,2560,10,0.286179,281.399
4096,3840,2560,11,0.276912,290.817
4096,3840,2560,12,0.19897,404.738
4096,3840,2560,13,0.251558,320.127
4096,3840,2560,14,0.284618,282.943
4096,3840,2560,15,0.314275,256.242
4096,3840,2560,16,0.375152,214.661
4096,3840,2560,17,0.420675,191.432
4096,3840,2560,18,0.367779,218.965
4096,3840,2560,19,0.559485,143.937
4096,3840,2560,20,0.466093,172.778
4096,3840,2560,21,0.587344,137.11
4096,3840,2560,22,0.481786,167.15

4096,13824,2560,0,0.767005,377.977
4096,13824,2560,1,0.689133,420.689
4096,13824,2560,2,0.9456,306.589
4096,13824,2560,3,0.746726,388.242
4096,13824,2560,4,0.74016,391.686
4096,13824,2560,5,0.784106,369.734
4096,13824,2560,6,0.526426,550.715
4096,13824,2560,7,0.694579,417.39
4096,13824,2560,8,0.677549,427.881
4096,13824,2560,9,0.751059,386.002
4096,13824,2560,10,0.942806,307.497
4096,13824,2560,11,0.926035,313.066
4096,13824,2560,12,0.638826,453.818
4096,13824,2560,13,0.790314,366.829
4096,13824,2560,14,0.927696,312.506
4096,13824,2560,15,1.02196,283.682
4096,13824,2560,16,1.2739,227.577
4096,13824,2560,17,1.42774,203.056
4096,13824,2560,18,1.23617,234.523
4096,13824,2560,19,1.95416,148.355
