M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
80,3840,2560,4,0.0378976,41.503
80,3840,2560,5,0.020368,77.2223
80,3840,2560,6,0.033248,47.307
80,3840,2560,7,0.0286592,54.8816
80,3840,2560,8,0.0244608,64.3014
80,3840,2560,9,0.0259488,60.6141
80,3840,2560,10,0.0218592,71.9543
80,3840,2560,11,0.0237216,66.3051
80,3840,2560,12,0.024928,63.0963
80,3840,2560,13,0.0206592,76.1338
80,3840,2560,14,0.0207712,75.7233
80,3840,2560,15,0.0228352,68.8789
80,3840,2560,16,0.0197568,79.6113
80,3840,2560,17,0.0220896,71.2038
80,3840,2560,18,0.0197216,79.7534
80,3840,2560,19,0.0242048,64.9815
80,3840,2560,20,0.0279168,56.3411
80,3840,2560,21,0.029856,52.6817
80,3840,2560,22,0.0314496,50.0122

80,13824,2560,0,0.0300608,188.362
80,13824,2560,1,0.0326176,173.597
80,13824,2560,2,0.037776,149.892
80,13824,2560,3,0.0378304,149.676
80,13824,2560,4,0.0377216,150.108
80,13824,2560,5,0.0287456,196.98
80,13824,2560,6,0.0331136,170.997
80,13824,2560,7,0.0343264,164.955
80,13824,2560,8,0.0299872,188.824
80,13824,2560,9,0.0397568,142.424
80,13824,2560,10,0.0357952,158.186
80,13824,2560,11,0.038112,148.57
80,13824,2560,12,0.0272192,208.026
80,13824,2560,13,0.0332736,170.174
80,13824,2560,14,0.033312,169.978
80,13824,2560,15,0.0363712,155.681
80,13824,2560,16,0.0400672,141.32
80,13824,2560,17,0.042624,132.843
80,13824,2560,18,0.037392,151.431
80,13824,2560,19,0.04984,113.61
80,13824,2560,20,0.050224,112.741
80,13824,2560,21,0.0623808,90.7701
80,13824,2560,22,0.0538944,105.063

80,2560,6912,0,0.045184,62.6584
80,2560,6912,1,0.0450592,62.8319
80,2560,6912,2,0.0365696,77.4183
80,2560,6912,3,0.0657856,43.0361
80,2560,6912,4,0.06664,42.4843
80,2560,6912,5,0.0334432,84.6556
80,2560,6912,6,0.060576,46.7372
80,2560,6912,7,0.0526912,53.7311
80,2560,6912,8,0.0437952,64.6453
80,2560,6912,9,0.0449664,62.9616
80,2560,6912,10,0.0359968,78.6502
80,2560,6912,11,0.0288544,98.1187
80,2560,6912,12,0.0435552,65.0015
80,2560,6912,13,0.0309248,91.5497
80,2560,6912,14,0.0303136,93.3955
80,2560,6912,15,0.0268032,105.628
80,2560,6912,16,0.029312,96.5869
80,2560,6912,17,0.0328256,86.2484
80,2560,6912,18,0.0266272,106.326
80,2560,6912,19,0.035824,79.0296
80,2560,6912,20,0.0347424,81.4899
80,2560,6912,21,0.0363488,77.8885
80,2560,6912,22,0.0335424,84.4053

96,2560,2560,0,0.0239936,52.4428
96,2560,2560,1,0.0237632,52.9513
96,2560,2560,2,0.0204032,61.6713
96,2560,2560,3,0.033072,38.047
96,2560,2560,4,0.033152,37.9552
96,2560,2560,5,0.0177632,70.837
96,2560,2560,6,0.0298752,42.1183
96,2560,2560,7,0.0258944,48.5932
96,2560,2560,8,0.0254144,49.511
96,2560,2560,9,0.0268096,46.9344
96,2560,2560,10,0.0174112,72.2691
96,2560,2560,11,0.0149056,84.4173
96,2560,2560,12,0.0256352,49.0845
96,2560,2560,13,0.0163008,77.192
96,2560,2560,14,0.0168704,74.5857
96,2560,2560,15,0.0157952,79.6629
96,2560,2560,16,0.015376,81.8348
96,2560,2560,17,0.0162432,77.4657
96,2560,2560,18,0.0195776,64.272
96,2560,2560,19,0.018816,66.8735
96,2560,2560,20,0.0189792,66.2984
96,2560,2560,21,0.0208448,60.3648
96,2560,2560,22,0.0211456,59.5061

96,3840,2560,0,0.0261184,72.2646
96,3840,2560,1,0.0284448,66.3544
96,3840,2560,2,0.0239616,78.7692
96,3840,2560,3,0.0336416,56.1043
96,3840,2560,4,0.0337056,55.9977
96,3840,2560,5,0.0188704,100.021
96,3840,2560,6,0.0322336,58.555
96,3840,2560,7,0.0297472,63.4492
96,3840,2560,8,0.02448,77.1012
96,3840,2560,9,0.0239392,78.8429
96,3840,2560,10,0.0204448,92.3187
96,3840,2560,11,0.0225376,83.7461
96,3840,2560,12,0.025808,73.1338
96,3840,2560,13,0.0182912,103.188
96,3840,2560,14,0.0182912,103.188
96,3840,2560,15,0.0217248,86.8794
96,3840,2560,16,0.0179648,105.063
96,3840,2560,17,0.0202272,93.3118
96,3840,2560,18,0.0198528,95.0716
96,3840,2560,19,0.022864,82.5506
96,3840,2560,20,0.0283616,66.549
96,3840,2560,21,0.028736,65.682
96,3840,2560,22,0.0289536,65.1883

96,13824,2560,0,0.0298912,227.317
96,13824,2560,1,0.029936,226.977
96,13824,2560,2,0.0351488,193.314
96,13824,2560,3,0.0366848,185.22
96,13824,2560,4,0.0359136,189.198
96,13824,2560,5,0.0327296,207.603
96,13824,2560,6,0.0303776,223.677
96,13824,2560,7,0.0334528,203.115
96,13824,2560,8,0.0284992,238.42
96,13824,2560,9,0.0399968,169.883
96,13824,2560,10,0.0338176,200.924
96,13824,2560,11,0.038928,174.547
96,13824,2560,12,0.0250176,271.6
96,13824,2560,13,0.0335872,202.302
96,13824,2560,14,0.0321216,211.533
96,13824,2560,15,0.0370624,183.333
96,13824,2560,16,0.0394976,172.03
96,13824,2560,17,0.0445856,152.398
96,13824,2560,18,0.0385952,176.052
96,13824,2560,19,0.0521728,130.236
96,13824,2560,20,0.0538016,126.293
96,13824,2560,21,0.0620672,109.474
96,13824,2560,22,0.0532608,127.575

96,2560,6912,0,0.039936,85.0708
96,2560,6912,1,0.039696,85.5851
96,2560,6912,2,0.031216,108.835
96,2560,6912,3,0.0613664,55.3623
96,2560,6912,4,0.0614816,55.2586
96,2560,6912,5,0.029552,114.963
